"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
586	"Pakistan"	69.2144	70.6553	71.991	73.1326	74.2659	75.3309	76.4533	77.481	78.4677	79.4866	80.445	81.3604	82.3119	83.2304	84.1678	85.1123	86.0718
591	"Panama"	82.3186	83.4692	84.4858	85.4258	86.3117	87.1876	87.9826	88.7672	89.5424	90.3135	91.0599	91.8421	92.5696	93.2671	94.0001	94.6975	95.4397
598	"Papua New Guinea"	69.8259	71.2155	72.4136	73.5042	74.5255	75.4418	76.3167	77.1776	78.0213	78.8316	79.5679	80.3223	81.0137	81.6996	82.4593	83.1375	83.8078
600	"Paraguay"	76.7431	77.8251	78.7791	79.667	80.4989	81.2842	82.0424	82.7882	83.538	84.2179	84.9408	85.6605	86.3284	87.0007	87.6819	88.3502	89.0436
604	"Peru"	79.2279	80.7243	82.0012	83.1188	84.154	85.1296	86.0275	86.8855	87.7301	88.5553	89.2931	90.0726	90.8015	91.5434	92.2936	93.0508	93.7732
608	"Philippines"	74.2491	75.5305	76.6555	77.6709	78.6052	79.4328	80.345	81.1557	81.9116	82.6984	83.4492	84.1492	84.8798	85.5838	86.3044	86.9796	87.6426
616	"Poland"	82.611	83.6313	84.5413	85.3895	86.2233	87.0002	87.7714	88.5381	89.2672	89.9919	90.7144	91.4313	92.1745	92.8874	93.6321	94.3187	95.0421
620	"Portugal"	85.1558	86.2503	87.2178	88.1356	89.0313	89.878	90.7001	91.4731	92.2722	93.0722	93.8138	94.573	95.3408	96.0897	96.7726	97.5116	98.2272
630	"Puerto Rico"	84.7711	85.8119	86.7495	87.6407	88.4674	89.295	90.0912	90.877	91.6467	92.386	93.152	93.8611	94.6318	95.3254	96.0254	96.7225	97.4303
634	"Qatar"	81.1535	82.2663	83.2465	84.1291	84.9754	85.7696	86.5538	87.3376	88.0836	88.8391	89.5649	90.2833	90.9892	91.7029	92.4135	93.0914	93.7459
410	"Republic of Korea"	86.1983	87.4232	88.5138	89.521	90.4834	91.3934	92.2844	93.1488	93.9798	94.7923	95.5952	96.3529	97.113	97.8656	98.6037	99.3203	100.0759
498	"Republic of Moldova"	77.1542	78.316	79.3493	80.3149	81.1812	81.9961	82.7794	83.5314	84.2861	85.0289	85.7449	86.4707	87.1789	87.8927	88.6096	89.3033	89.9849
638	"Reunion"	84.6502	85.7903	86.8237	87.8031	88.6949	89.568	90.4353	91.2228	92.0358	92.8044	93.5553	94.3202	95.0724	95.809	96.5812	97.3254	97.9949
642	"Romania"	80.146	81.215	82.1582	83.0236	83.8702	84.6298	85.4263	86.1669	86.922	87.661	88.3603	89.0801	89.7811	90.4877	91.1873	91.8802	92.5448
643	"Russian Federation"	77.9439	79.1663	80.2024	81.1408	82.0018	82.8184	83.5981	84.3821	85.1025	85.7994	86.5313	87.2145	87.9408	88.6276	89.3021	90.0167	90.6969
646	"Rwanda"	71.5828	73.8828	75.7879	77.3355	78.5729	79.4969	80.3253	81.2383	82.1985	83.1177	84.0322	84.7823	85.4877	86.1384	86.8479	87.4747	88.1309
662	"Saint Lucia"	79.6531	80.9408	82.0603	83.0803	84.0401	84.9298	85.7729	86.6153	87.3897	88.1984	88.9762	89.7232	90.4457	91.1651	91.9002	92.5644	93.2593
670	"Saint Vincent and the Grenadines"	76.8321	77.9553	78.9336	79.8314	80.673	81.4695	82.2693	83.0266	83.7183	84.4238	85.1084	85.799	86.5149	87.2115	87.9134	88.5759	89.2308
882	"Samoa"	79.723	81.1973	82.4568	83.5976	84.6018	85.5445	86.4726	87.3214	88.1515	88.9181	89.7087	90.4697	91.2363	91.9907	92.7218	93.437	94.2065
678	"Sao Tome and Principe"	70.419	71.744	72.8797	73.8803	74.8113	75.7482	76.6006	77.4312	78.2146	78.983	79.7371	80.5361	81.2325	81.9516	82.6709	83.3247	84.0169
682	"Saudi Arabia"	77.8289	79.1745	80.2248	81.2254	82.1308	83.0038	83.8329	84.6295	85.4295	86.1721	86.8714	87.5748	88.2796	89.0265	89.7089	90.4181	91.1096
686	"Senegal"	71.3322	73.9	76.011	77.7262	79.1895	80.5077	81.6662	82.6802	83.6718	84.5967	85.4699	86.2875	87.052	87.8124	88.5635	89.2971	89.9961
688	"Serbia"	79.3251	80.4264	81.4087	82.2938	83.1463	83.942	84.7368	85.4529	86.2299	86.9524	87.6665	88.3442	89.0466	89.7672	90.4548	91.1446	91.8322
690	"Seychelles"	79.7581	80.9029	81.8771	82.7832	83.6112	84.4282	85.1904	85.9565	86.7255	87.4708	88.1728	88.89	89.5727	90.2656	90.9792	91.6602	92.3348
694	"Sierra Leone"	54.7656	57.6156	60.1477	62.4181	64.5184	66.3636	68.1044	69.6701	71.0743	72.4105	73.5947	74.664	75.656	76.5724	77.4976	78.285	79.1235
702	"Singapore"	86.1023	87.1613	88.1455	89.0585	89.9313	90.7743	91.6002	92.4078	93.1946	93.9304	94.6905	95.4593	96.229	96.9532	97.6665	98.3758	99.0676
703	"Slovakia"	81.4479	82.451	83.338	84.1522	84.9262	85.6872	86.4477	87.1754	87.8848	88.6176	89.3571	90.0148	90.7212	91.4018	92.0817	92.7628	93.4707
705	"Slovenia"	84.8079	85.7924	86.7117	87.5656	88.4361	89.254	90.0451	90.7936	91.5918	92.3579	93.0957	93.82	94.5698	95.2766	96.003	96.7071	97.4463
90	"Solomon Islands"	74.2389	76.2962	77.9582	79.4065	80.6628	81.787	82.7723	83.6695	84.5253	85.3131	86.1146	86.7923	87.5254	88.2465	88.9181	89.5959	90.2663
706	"Somalia"	60.5612	63.5769	66.36	68.8788	71.2309	73.3466	75.1	76.6757	78.1044	79.3244	80.4629	81.4718	82.4019	83.2747	84.1151	84.9492	85.7033
710	"South Africa"	68.8914	70.756	72.4392	74.0341	75.5946	77.1379	78.4765	79.9986	81.5069	82.8361	83.9807	85.0389	86.0452	86.9417	87.837	88.6876	89.5178
728	"South Sudan"	60.4713	63.9131	67.0993	70.0838	72.614	74.7602	76.5818	78.1367	79.5229	80.7078	81.8641	82.8207	83.7308	84.6091	85.4239	86.1848	86.9042
724	"Spain"	86.8877	87.9423	88.8864	89.7637	90.6333	91.4681	92.2716	93.0911	93.8852	94.625	95.4028	96.1475	96.8718	97.5878	98.3521	99.0481	99.7425
144	"Sri Lanka"	80.0536	81.3133	82.4256	83.4094	84.2931	85.1845	85.9798	86.7928	87.6214	88.3715	89.109	89.8479	90.5606	91.3206	92.06	92.8072	93.4846
275	"State of Palestine"	77.01	78.3832	79.5785	80.6393	81.5997	82.4837	83.3597	84.1799	85.0043	85.7723	86.5031	87.2305	87.9589	88.6809	89.3682	90.0325	90.7404
729	"Sudan"	68.0131	70.0192	71.7862	73.3439	74.8062	76.1291	77.3534	78.4857	79.4518	80.4465	81.3661	82.1791	82.9695	83.7626	84.508	85.25	85.9747
